room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6659832,12365039,Entire home/apt,CENTRE,BELTLINE,3,4.5,4,2.0,117.0,2.0,51.038707,-114.061965,2016-09-11 17:23:58.366003
5531619,21187021,Entire home/apt,CENTRE,BELTLINE,2,,4,2.0,138.0,1.0,51.040219,-114.059988,2016-09-11 17:29:08.825424
6660906,18607998,Entire home/apt,CENTRE,RAMSAY,5,5.0,5,3.0,237.0,2.0,51.03506,-114.047479,2016-09-11 16:58:40.288149
10547979,41413042,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,,4,3.0,217.0,2.0,51.048319,-114.071814,2016-09-11 17:31:35.256639
7125177,11524390,Entire home/apt,CENTRE,MISSION,2,,2,1.0,118.0,4.0,51.031989,-114.066011,2016-09-11 17:26:44.332636
9337420,48456801,Entire home/apt,CENTRE,BELTLINE,1,,2,1.0,125.0,2.0,51.042953,-114.06967,2016-09-11 16:13:04.560663
2987800,12365039,Entire home/apt,CENTRE,BELTLINE,10,4.5,2,1.0,85.0,2.0,51.038302,-114.073214,2016-09-11 16:14:26.830188
9460456,10621846,Entire home/apt,CENTRE,BELTLINE,4,5.0,5,1.0,100.0,3.0,51.03983,-114.071398,2016-09-11 17:16:37.216091
13435716,76651696,Entire home/apt,CENTRE,BELTLINE,0,,4,2.0,173.0,7.0,51.038304,-114.064577,2016-09-11 16:14:54.150064
2419301,12365039,Entire home/apt,CENTRE,BELTLINE,18,4.5,2,1.0,85.0,2.0,51.039457,-114.073539,2016-09-11 17:13:21.464740
14466312,85105127,Entire home/apt,CENTRE,MISSION,1,,4,1.0,64.0,1.0,51.033782,-114.068899,2016-09-11 16:30:28.745020
13009035,35131978,Entire home/apt,CENTRE,BELTLINE,2,,4,1.0,171.0,6.0,51.04164,-114.066789,2016-09-11 16:27:27.871003
6777251,24463400,Entire home/apt,CENTRE,BELTLINE,8,5.0,5,2.0,117.0,3.0,51.039013,-114.070725,2016-09-11 17:31:30.376593
3316415,6502716,Entire home/apt,CENTRE,BELTLINE,3,5.0,4,2.0,142.0,1.0,51.040635,-114.062487,2016-09-11 17:07:52.018860
1868691,9649108,Entire home/apt,CENTRE,MISSION,19,4.5,5,2.0,315.0,3.0,51.029681,-114.064913,2016-09-11 17:32:18.837451
3645055,18410511,Entire home/apt,CENTRE,MISSION,9,4.5,2,2.0,138.0,1.0,51.03092,-114.065878,2016-09-11 15:46:30.044542
3186403,16155113,Entire home/apt,CENTRE,MISSION,15,5.0,4,2.0,138.0,3.0,51.029991,-114.066956,2016-09-11 17:22:34.468999
13742252,31227580,Entire home/apt,CENTRE,ERLTON,3,5.0,5,2.0,87.0,,51.033242,-114.061888,2016-09-11 17:39:48.329235
1529758,3212016,Entire home/apt,CENTRE,BELTLINE,201,4.5,4,2.0,99.0,1.0,51.040712,-114.076257,2016-09-11 16:16:41.275453
5568225,28867964,Entire home/apt,CENTRE,ERLTON,7,5.0,2,1.0,118.0,2.0,51.0269,-114.05944,2016-09-11 16:51:13.447444
9219786,22430703,Entire home/apt,CENTRE,BELTLINE,0,,4,2.0,473.0,2.0,51.037954,-114.06065,2016-09-11 17:14:26.382942
4235259,12365039,Entire home/apt,CENTRE,BELTLINE,3,3.5,4,2.0,117.0,2.0,51.038998,-114.06112,2016-09-11 17:33:50.755617
9312447,4380556,Entire home/apt,CENTRE,BELTLINE,0,,2,2.0,95.0,,51.038544,-114.06034,2016-09-11 16:28:34.565250
11602213,44967066,Entire home/apt,CENTRE,BELTLINE,1,,3,1.0,77.0,7.0,51.039365,-114.060945,2016-09-11 16:10:50.283675
5851671,30384763,Entire home/apt,CENTRE,BELTLINE,0,,4,1.0,276.0,2.0,51.039305,-114.05998,2016-09-11 16:23:53.883527
4416535,22922269,Entire home/apt,CENTRE,BELTLINE,1,,4,2.0,191.0,5.0,51.041297,-114.053557,2016-09-11 17:31:23.314829
1063493,5853939,Entire home/apt,CENTRE,INGLEWOOD,6,4.5,2,1.0,79.0,3.0,51.042475,-114.034294,2016-09-11 17:39:28.633674
2717255,913873,Entire home/apt,CENTRE,RAMSAY,3,5.0,4,2.0,275.0,3.0,51.032497,-114.043849,2016-09-11 16:47:11.595323
12887418,12365039,Entire home/apt,CENTRE,BELTLINE,0,,3,2.0,123.0,2.0,51.040482,-114.060857,2016-09-11 16:15:15.045726
8868484,46393459,Entire home/apt,CENTRE,BELTLINE,0,,4,2.0,198.0,1.0,51.038905,-114.059742,2016-09-11 17:14:40.179686
9541138,49416404,Entire home/apt,CENTRE,RAMSAY,0,,6,3.0,198.0,3.0,51.036923,-114.039352,2016-09-11 17:12:16.524050
10034377,12365039,Entire home/apt,CENTRE,BELTLINE,4,4.0,2,1.0,110.0,2.0,51.039314,-114.061269,2016-09-11 17:38:44.364420
12782037,69552173,Entire home/apt,CENTRE,INGLEWOOD,0,,4,2.0,36.0,1.0,51.041069,-114.02993,2016-09-11 16:22:41.503189
13141472,2504979,Entire home/apt,CENTRE,BELTLINE,1,,4,2.0,283.0,3.0,51.04235,-114.056531,2016-09-11 16:18:37.881887
13803662,81163107,Entire home/apt,CENTRE,RAMSAY,0,,4,2.0,158.0,2.0,51.03965,-114.04177,2016-09-11 16:51:52.105301
6325139,12365039,Entire home/apt,CENTRE,BELTLINE,0,,4,2.0,110.0,2.0,51.037524,-114.060993,2016-09-11 16:52:59.096348
9412600,48804383,Entire home/apt,CENTRE,BELTLINE,0,,4,2.0,225.0,1.0,51.039164,-114.059125,2016-09-11 17:29:24.145802
13621467,78898491,Entire home/apt,CENTRE,RAMSAY,1,,4,3.0,197.0,1.0,51.039579,-114.043739,2016-09-11 16:12:08.121316
8920633,12365039,Entire home/apt,CENTRE,BELTLINE,3,4.5,2,1.0,106.0,2.0,51.041778,-114.060392,2016-09-11 15:51:43.660568
11773128,62674089,Entire home/apt,CENTRE,MISSION,4,5.0,7,5.0,276.0,2.0,51.032188,-114.065712,2016-09-11 17:36:25.918915
7858106,12365039,Entire home/apt,CENTRE,BELTLINE,9,4.5,2,1.0,75.0,1.0,51.038993,-114.071791,2016-09-11 17:34:22.754537
10474453,53980465,Entire home/apt,CENTRE,ROXBORO,4,4.5,2,0.0,85.0,1.0,51.025745,-114.070083,2016-09-11 16:16:19.752242
13565490,56431559,Entire home/apt,CENTRE,MISSION,0,,2,1.0,99.0,4.0,51.031503,-114.070499,2016-09-11 17:34:06.098354
14141711,12902363,Entire home/apt,CENTRE,BELTLINE,1,,3,1.0,61.0,2.0,51.040367,-114.062471,2016-09-11 17:10:12.689684
4936678,923623,Entire home/apt,CENTRE,BELTLINE,1,,4,1.0,94.0,1.0,51.040597,-114.061508,2016-09-11 16:34:04.763113
7035719,923623,Entire home/apt,CENTRE,BELTLINE,1,,4,1.0,101.0,7.0,51.040319,-114.059494,2016-09-11 16:34:50.570577
7725799,9217989,Entire home/apt,CENTRE,RAMSAY,1,,4,2.0,118.0,4.0,51.032369,-114.041273,2016-09-11 16:02:22.831142
9531354,3033683,Entire home/apt,CENTRE,BELTLINE,0,,2,1.0,79.0,2.0,51.04019,-114.061236,2016-09-11 17:16:11.887957
6324585,12365039,Entire home/apt,CENTRE,BELTLINE,0,,2,1.0,99.0,2.0,51.038716,-114.060315,2016-09-11 17:14:43.593915
7402120,33453416,Entire home/apt,CENTRE,PARKHILL,13,5.0,6,2.0,118.0,,51.015757,-114.06663,2016-09-11 17:24:05.710162
13856121,52289233,Entire home/apt,CENTRE,BELTLINE,0,,2,1.0,198.0,2.0,51.040005,-114.066535,2016-09-11 16:18:51.088659
13045470,72026277,Entire home/apt,CENTRE,BELTLINE,0,,2,1.0,236.0,3.0,51.041482,-114.07376,2016-09-11 16:46:25.727008
13915119,82568851,Entire home/apt,CENTRE,MISSION,1,,2,1.0,78.0,1.0,51.035665,-114.069944,2016-09-11 17:16:54.106339
14197467,86109841,Entire home/apt,SOUTHEAST,OGDEN,7,5.0,6,3.0,71.0,1.0,50.999186,-114.014881,2016-09-11 16:55:55.357933
4796939,11350500,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,26,4.5,2,1.0,88.0,5.0,51.048898,-114.081958,2016-09-11 16:31:59.307902
13178208,73686595,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,19,5.0,8,2.0,104.0,1.0,51.048148,-114.058232,2016-09-11 17:33:53.724258
973964,5326730,Entire home/apt,CENTRE,CHINATOWN,130,5.0,3,0.0,91.0,1.0,51.051649,-114.065359,2016-09-11 17:38:03.146629
5395107,27715982,Entire home/apt,CENTRE,SUNNYSIDE,37,5.0,4,1.0,60.0,2.0,51.05616,-114.083006,2016-09-11 16:02:04.278217
5959963,29470800,Entire home/apt,CENTRE,HILLHURST,5,5.0,3,1.0,67.0,2.0,51.055223,-114.094431,2016-09-11 17:26:39.146516
14694179,91378015,Entire home/apt,CENTRE,HILLHURST,0,,5,1.0,67.0,2.0,51.054487,-114.090481,2016-09-11 17:15:03.957275
7705412,38297536,Entire home/apt,CENTRE,SUNNYSIDE,4,5.0,2,1.0,71.0,2.0,51.053643,-114.081158,2016-09-11 16:39:34.319141
10356436,20977501,Entire home/apt,CENTRE,SUNNYSIDE,11,5.0,4,2.0,99.0,2.0,51.053712,-114.079969,2016-09-11 17:24:31.601621
1559608,8300376,Entire home/apt,CENTRE,SUNNYSIDE,19,5.0,4,2.0,185.0,2.0,51.057151,-114.080312,2016-09-11 17:30:38.515239
2467609,8300376,Entire home/apt,CENTRE,SUNNYSIDE,19,5.0,3,1.0,106.0,2.0,51.057134,-114.079982,2016-09-11 16:01:07.486758
11048388,33240303,Entire home/apt,CENTRE,CHINATOWN,0,,1,1.0,37.0,1.0,51.053686,-114.065257,2016-09-11 17:24:31.417862
8343336,2775410,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,0,,5,2.0,95.0,1.0,51.052984,-114.040754,2016-09-11 17:07:37.933520
833823,4362767,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,42,5.0,2,1.0,84.0,2.0,51.055281,-114.041174,2016-09-11 17:21:06.945525
3038619,14903182,Entire home/apt,CENTRE,RENFREW,2,,2,1.0,149.0,3.0,51.058298,-114.052649,2016-09-11 16:13:37.455708
8428392,35910762,Entire home/apt,CENTRE,HILLHURST,2,,4,1.0,77.0,1.0,51.052903,-114.092242,2016-09-11 17:30:41.329440
2467606,8300376,Entire home/apt,CENTRE,SUNNYSIDE,9,5.0,4,2.0,185.0,2.0,51.057095,-114.079485,2016-09-11 16:23:17.812917
51939,238951,Entire home/apt,CENTRE,CRESCENT HEIGHTS,3,3.5,3,1.0,52.0,7.0,51.052973,-114.056596,2016-09-11 16:42:27.806789
84348,238951,Entire home/apt,CENTRE,CRESCENT HEIGHTS,1,,4,1.0,130.0,5.0,51.054063,-114.058023,2016-09-11 16:49:22.218504
9454062,7710058,Entire home/apt,NORTHWEST,SCENIC ACRES,1,,7,5.0,197.0,1.0,51.121294,-114.217445,2016-09-11 16:24:24.016011
4416138,22922269,Entire home/apt,NORTHWEST,ROYAL OAK,0,,6,3.0,216.0,5.0,51.142936,-114.213438,2016-09-11 16:47:55.216413
8430500,40545152,Entire home/apt,NORTHWEST,ARBOUR LAKE,0,,2,1.0,91.0,5.0,51.134576,-114.213012,2016-09-11 17:09:56.532385
12607760,68429373,Entire home/apt,NORTHWEST,ROCKY RIDGE,10,5.0,5,2.0,64.0,2.0,51.139772,-114.243756,2016-09-11 17:37:44.814305
9471881,24748001,Entire home/apt,NORTHWEST,ROYAL OAK,45,5.0,3,1.0,39.0,1.0,51.14004,-114.232434,2016-09-11 15:59:50.201686
13511070,58669374,Entire home/apt,NORTHWEST,ROCKY RIDGE,6,5.0,15,6.0,216.0,2.0,51.138345,-114.241875,2016-09-11 17:29:07.316343
8238716,3922035,Entire home/apt,NORTHWEST,CITADEL,0,,2,1.0,78.0,1.0,51.145426,-114.194381,2016-09-11 16:12:31.490799
5945127,30863529,Entire home/apt,NORTHWEST,HAWKWOOD,12,5.0,3,2.0,94.0,2.0,51.12464,-114.178828,2016-09-11 17:33:32.464387
3405776,17177246,Entire home/apt,NORTHWEST,CITADEL,4,5.0,4,2.0,110.0,3.0,51.146304,-114.186012,2016-09-11 17:15:07.850542
7499240,39278777,Entire home/apt,NORTHWEST,CITADEL,1,,6,3.0,118.0,4.0,51.138245,-114.173449,2016-09-11 16:46:54.262950
12435655,67109749,Entire home/apt,NORTHWEST,CITADEL,3,4.5,2,2.0,47.0,2.0,51.148578,-114.188259,2016-09-11 16:05:55.306203
4660132,24114837,Entire home/apt,NORTH,SAGE HILL,66,4.5,4,1.0,64.0,1.0,51.176043,-114.156713,2016-09-11 17:17:24.694872
9787580,13528443,Entire home/apt,NORTHWEST,EDGEMONT,0,,2,2.0,79.0,1.0,51.127264,-114.135904,2016-09-11 16:44:31.618847
13395850,76207116,Entire home/apt,NORTHWEST,EDGEMONT,2,,8,5.0,159.0,2.0,51.135118,-114.130452,2016-09-11 17:03:20.210326
8172531,24275878,Entire home/apt,NORTH,KINCORA,9,5.0,3,2.0,52.0,1.0,51.161666,-114.131635,2016-09-11 16:56:22.455338
3402865,17127765,Entire home/apt,NORTH,SAGE HILL,14,4.0,2,1.0,63.0,1.0,51.176809,-114.156262,2016-09-11 16:42:07.235059
7622010,39980815,Entire home/apt,NORTHWEST,EDGEMONT,0,,6,5.0,71.0,1.0,51.120218,-114.155382,2016-09-11 17:31:57.343276
10406054,14008337,Entire home/apt,NORTHWEST,DALHOUSIE,0,,4,2.0,79.0,2.0,51.100794,-114.148507,2016-09-11 17:40:07.812815
3628069,18277523,Entire home/apt,NORTH,KINCORA,4,5.0,12,4.0,233.0,3.0,51.155453,-114.127992,2016-09-11 17:06:24.113636
2854192,14591836,Entire home/apt,NORTHWEST,EDGEMONT,40,4.5,8,2.0,127.0,1.0,51.128443,-114.14953,2016-09-11 16:16:57.527113
11222094,187321,Entire home/apt,CENTRE,BANKVIEW,0,,3,2.0,62.0,3.0,51.031358,-114.09509,2016-09-11 16:56:55.216218
12495731,36886286,Entire home/apt,CENTRE,HILLHURST,12,5.0,4,2.0,102.0,3.0,51.051963,-114.093153,2016-09-11 16:42:19.126930
7282038,38132753,Entire home/apt,WEST,DISCOVERY RIDGE,4,5.0,3,1.0,87.0,2.0,51.013344,-114.213526,2016-09-11 16:28:21.481779
13025742,71944850,Entire home/apt,CENTRE,PARKDALE,1,,7,4.0,256.0,3.0,51.060849,-114.133726,2016-09-11 17:30:10.388286
4388007,22781393,Entire home/apt,WEST,ROSSCARROCK,5,4.5,4,2.0,110.0,5.0,51.043339,-114.144888,2016-09-11 16:20:26.991576
11210841,7809615,Entire home/apt,CENTRE,RICHMOND,4,5.0,4,2.0,197.0,2.0,51.036753,-114.118813,2016-09-11 17:10:52.609831
1893056,9839278,Entire home/apt,NORTHWEST,VARSITY,26,5.0,2,1.0,84.0,4.0,51.087584,-114.157735,2016-09-11 17:15:54.513951
5537246,28713532,Entire home/apt,CENTRE,WEST HILLHURST,18,5.0,4,2.0,59.0,1.0,51.053956,-114.112945,2016-09-11 15:45:11.075444
9491291,49192738,Entire home/apt,CENTRE,RICHMOND,25,4.5,8,4.0,248.0,1.0,51.030829,-114.108818,2016-09-11 16:44:46.054911
14650084,88366836,Entire home/apt,WEST,SIGNAL HILL,0,,7,3.0,107.0,2.0,51.031863,-114.170203,2016-09-11 17:19:38.818105
10964740,203546,Entire home/apt,CENTRE,CRESCENT HEIGHTS,0,,1,0.0,103.0,1.0,51.062559,-114.062319,2016-09-11 16:54:22.826853
7093913,21226664,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,1,,1,1.0,118.0,1.0,51.054424,-114.043811,2016-09-11 16:36:26.476661
52748,238951,Entire home/apt,CENTRE,CRESCENT HEIGHTS,4,5.0,3,1.0,67.0,7.0,51.054325,-114.056617,2016-09-11 17:14:17.426716
3010038,4301091,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,3,4.5,4,2.0,94.0,5.0,51.057637,-114.036529,2016-09-11 16:18:10.657906
12054656,311376,Entire home/apt,CENTRE,CRESCENT HEIGHTS,0,,4,2.0,158.0,7.0,51.05713,-114.058751,2016-09-11 16:38:01.029354
8650869,10745676,Entire home/apt,CENTRE,RENFREW,2,,5,2.0,75.0,1.0,51.059822,-114.03841,2016-09-11 17:34:52.473394
4447284,23078502,Entire home/apt,CENTRE,HILLHURST,1,,5,2.0,297.0,3.0,51.053548,-114.088134,2016-09-11 16:53:45.816063
7708255,8300376,Entire home/apt,CENTRE,SUNNYSIDE,4,5.0,4,2.0,118.0,2.0,51.058221,-114.081758,2016-09-11 16:57:48.975820
8113755,38760634,Entire home/apt,CENTRE,HILLHURST,120,5.0,3,2.0,71.0,1.0,51.057899,-114.095962,2016-09-11 16:12:12.003825
13173319,73629054,Entire home/apt,CENTRE,HOUNSFIELD HEIGHTS/BRIAR HILL,3,5.0,6,2.0,113.0,2.0,51.059728,-114.097682,2016-09-11 16:23:31.594731
10362879,14515098,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,8,4.5,4,1.0,64.0,2.0,51.053849,-114.044057,2016-09-11 17:00:00.029992
13030740,57014268,Entire home/apt,CENTRE,RENFREW,1,,3,1.0,79.0,2.0,51.05735,-114.051112,2016-09-11 17:30:57.155959
1880355,2097573,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,4,5.0,7,3.0,198.0,2.0,51.055483,-114.05173,2016-09-11 16:18:40.869266
10591738,54639446,Entire home/apt,CENTRE,SUNNYSIDE,5,5.0,8,3.0,85.0,2.0,51.058106,-114.085073,2016-09-11 17:07:22.276301
11086961,23078502,Entire home/apt,CENTRE,HILLHURST,0,,8,4.0,277.0,3.0,51.052585,-114.086694,2016-09-11 17:32:38.008262
8161383,7421825,Entire home/apt,CENTRE,HILLHURST,18,5.0,3,2.0,107.0,2.0,51.054407,-114.091782,2016-09-11 16:57:18.436934
6984385,36619702,Entire home/apt,CENTRE,HOUNSFIELD HEIGHTS/BRIAR HILL,3,4.5,6,4.0,118.0,3.0,51.059811,-114.097732,2016-09-11 16:46:04.789973
13551106,73095887,Entire home/apt,CENTRE,SUNNYSIDE,5,5.0,2,1.0,78.0,1.0,51.05428,-114.079353,2016-09-11 16:44:36.994024
3925180,18024953,Entire home/apt,CENTRE,SUNNYSIDE,3,4.5,2,1.0,71.0,1.0,51.053308,-114.082937,2016-09-11 17:07:45.243757
14552423,2259541,Entire home/apt,CENTRE,HILLHURST,0,,3,1.0,99.0,3.0,51.052479,-114.085975,2016-09-11 17:30:19.074633
13697631,79869876,Entire home/apt,CENTRE,RENFREW,7,4.5,4,1.0,52.0,1.0,51.060119,-114.049736,2016-09-11 16:14:03.318795
3979210,3297275,Entire home/apt,NORTHEAST,MARLBOROUGH,123,4.5,2,1.0,46.0,1.0,51.057967,-113.970001,2016-09-11 17:28:19.637971
1614196,8540014,Entire home/apt,CENTRE,SUNNYSIDE,5,5.0,4,2.0,95.0,2.0,51.055058,-114.080642,2016-09-11 17:28:24.910436
10942840,56740775,Entire home/apt,CENTRE,RENFREW,3,5.0,3,1.0,88.0,3.0,51.063088,-114.050685,2016-09-11 17:27:29.005155
2011358,7801247,Entire home/apt,CENTRE,CAPITOL HILL,5,5.0,4,2.0,62.0,6.0,51.071546,-114.092313,2016-09-11 15:44:45.819919
12294013,27612232,Entire home/apt,CENTRE,CAPITOL HILL,0,,5,2.0,157.0,5.0,51.072171,-114.09209,2016-09-11 16:21:42.271005
9064239,21816990,Entire home/apt,CENTRE,CAPITOL HILL,22,4.5,8,2.0,35.0,1.0,51.069534,-114.092009,2016-09-11 17:16:05.989113
5065018,9509655,Entire home/apt,CENTRE,MOUNT PLEASANT,0,,5,2.0,118.0,3.0,51.071637,-114.069292,2016-09-11 17:33:46.861955
12609069,53221101,Entire home/apt,CENTRE,CAPITOL HILL,1,,4,1.0,47.0,2.0,51.069286,-114.084967,2016-09-11 17:19:08.078070
6625229,34320309,Entire home/apt,CENTRE,CAPITOL HILL,3,4.5,4,3.0,78.0,2.0,51.068578,-114.093909,2016-09-11 16:43:59.504752
13126364,2973761,Entire home/apt,CENTRE,CAPITOL HILL,13,4.5,4,2.0,78.0,1.0,51.068943,-114.092395,2016-09-11 16:41:17.468263
7053588,10524839,Entire home/apt,CENTRE,MOUNT PLEASANT,19,4.5,4,1.0,78.0,2.0,51.069002,-114.082272,2016-09-11 17:28:31.108476
11388974,59741169,Entire home/apt,CENTRE,ROSEMONT,0,,7,4.0,276.0,7.0,51.077595,-114.090969,2016-09-11 17:27:48.119920
7295372,25190100,Entire home/apt,CENTRE,HIGHLAND PARK,2,,6,4.0,110.0,6.0,51.082295,-114.057764,2016-09-11 17:27:01.245814
6927190,25190100,Entire home/apt,CENTRE,HIGHLAND PARK,3,4.0,6,4.0,110.0,4.0,51.082558,-114.05957,2016-09-11 16:13:14.333894
6958535,36485183,Entire home/apt,CENTRE,MOUNT PLEASANT,6,4.5,10,3.0,237.0,2.0,51.079845,-114.070493,2016-09-11 16:35:44.801805
6644429,28304705,Entire home/apt,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,5,5.0,8,4.0,300.0,3.0,51.073777,-114.05408,2016-09-11 15:52:21.165155
10138460,39278777,Entire home/apt,NORTHEAST,RUNDLE,5,4.5,10,5.0,194.0,3.0,51.074334,-113.968241,2016-09-11 16:34:27.544050
13824816,44940468,Entire home/apt,NORTH,THORNCLIFFE,8,4.5,4,1.0,55.0,2.0,51.105031,-114.07748,2016-09-11 16:58:04.804584
13014843,41090436,Entire home/apt,CENTRE,HIGHWOOD,6,4.5,4,2.0,78.0,2.0,51.088578,-114.074284,2016-09-11 17:16:48.508181
8194827,6173240,Entire home/apt,CENTRE,HIGHLAND PARK,7,4.5,6,2.0,73.0,2.0,51.08756,-114.060739,2016-09-11 17:04:11.037398
7112381,22007868,Entire home/apt,NORTH,HIDDEN VALLEY,17,5.0,6,3.0,126.0,1.0,51.15834,-114.097274,2016-09-11 16:42:04.909308
9857632,33618815,Entire home/apt,NORTH,BEDDINGTON HEIGHTS,1,,6,3.0,78.0,2.0,51.131532,-114.084149,2016-09-11 17:13:56.662483
14591723,6532973,Entire home/apt,NORTH,SANDSTONE VALLEY,1,,3,2.0,59.0,1.0,51.139117,-114.086606,2016-09-11 17:38:37.253093
13751650,80571951,Entire home/apt,NORTH,BEDDINGTON HEIGHTS,0,,5,3.0,47.0,1.0,51.127448,-114.076204,2016-09-11 17:13:21.036198
10141635,52045151,Entire home/apt,NORTH,PANORAMA HILLS,2,,10,4.0,118.0,3.0,51.16203,-114.087756,2016-09-11 17:32:40.518949
12968453,71325028,Entire home/apt,NORTH,PANORAMA HILLS,9,4.5,10,4.0,197.0,3.0,51.169033,-114.076226,2016-09-11 16:29:48.413499
14608959,80923259,Entire home/apt,NORTH,PANORAMA HILLS,1,,2,1.0,56.0,1.0,51.161389,-114.085885,2016-09-11 17:32:26.702271
12033869,64409375,Entire home/apt,CENTRE,GREENVIEW,2,,5,2.0,63.0,1.0,51.099695,-114.055798,2016-09-11 15:58:19.771186
14069654,46723209,Entire home/apt,NORTH,COVENTRY HILLS,0,,12,5.0,394.0,1.0,51.174681,-114.048319,2016-09-11 17:15:18.790101
14592148,5431189,Entire home/apt,NORTH,HARVEST HILLS,0,,4,2.0,60.0,,51.153526,-114.056664,2016-09-11 16:03:46.876307
14523219,49708974,Entire home/apt,NORTH,HARVEST HILLS,0,,4,2.0,77.0,2.0,51.142819,-114.056422,2016-09-11 17:12:47.791863
14825030,92697806,Entire home/apt,NORTH,HARVEST HILLS,0,,6,3.0,79.0,1.0,51.152556,-114.059586,2016-09-11 17:37:56.246783
13934819,82827848,Entire home/apt,NORTH,HUNTINGTON HILLS,0,,2,1.0,28.0,1.0,51.122489,-114.059617,2016-09-11 16:27:18.288860
12891617,22590039,Entire home/apt,NORTH,THORNCLIFFE,3,5.0,12,4.0,232.0,3.0,51.108058,-114.074066,2016-09-11 17:31:33.565207
14854355,92998936,Entire home/apt,NORTH,COVENTRY HILLS,0,,8,4.0,116.0,1.0,51.166326,-114.05138,2016-09-11 17:37:00.371370
14835575,65955232,Entire home/apt,NORTH,COVENTRY HILLS,0,,8,4.0,158.0,1.0,51.172607,-114.050261,2016-09-11 17:20:15.449990
1182042,5796739,Entire home/apt,NORTH,PANORAMA HILLS,49,5.0,4,2.0,45.0,2.0,51.152683,-114.067819,2016-09-11 17:38:41.557294
10458203,34614520,Entire home/apt,NORTHEAST,SKYVIEW RANCH,0,,4,2.0,77.0,2.0,51.162015,-113.950834,2016-09-11 17:37:43.687115
14743957,91864518,Entire home/apt,NORTHEAST,SKYVIEW RANCH,0,,4,2.0,56.0,2.0,51.164467,-113.956066,2016-09-11 16:30:48.850644
14489688,61873101,Entire home/apt,NORTHEAST,SKYVIEW RANCH,0,,4,2.0,75.0,4.0,51.162554,-113.954839,2016-09-11 17:30:28.458707
8519169,44857177,Entire home/apt,NORTHEAST,SKYVIEW RANCH,6,4.5,4,2.0,99.0,3.0,51.163701,-113.955055,2016-09-11 16:25:45.536281
13517298,11848653,Entire home/apt,CENTRE,MISSION,2,,2,1.0,88.0,1.0,51.035046,-114.069418,2016-09-11 16:05:04.445380
10156681,51353816,Entire home/apt,EAST,FOREST LAWN,1,,2,2.0,47.0,1.0,51.039667,-113.979462,2016-09-11 16:27:56.239457
12137330,65153660,Entire home/apt,CENTRE,RAMSAY,1,,4,2.0,315.0,1.0,51.037532,-114.043269,2016-09-11 15:45:05.549466
6223162,12298383,Entire home/apt,CENTRE,RENFREW,1,,5,2.0,99.0,4.0,51.058484,-114.053235,2016-09-11 17:34:44.420820
13332147,37167836,Entire home/apt,CENTRE,EAU CLAIRE,2,,2,1.0,158.0,3.0,51.053199,-114.071396,2016-09-11 16:45:24.823081
13882278,65923364,Entire home/apt,CENTRE,CRESCENT HEIGHTS,0,,4,2.0,158.0,2.0,51.06458,-114.062313,2016-09-11 17:24:08.740386
8309525,15791550,Entire home/apt,CENTRE,BELTLINE,0,,4,2.0,256.0,1.0,51.039646,-114.067669,2016-09-11 16:07:48.717288
3150625,15992973,Entire home/apt,CENTRE,INGLEWOOD,0,,6,3.0,198.0,2.0,51.041171,-114.023329,2016-09-11 17:38:09.390150
6902136,36169520,Entire home/apt,CENTRE,INGLEWOOD,0,,5,2.0,316.0,1.0,51.039374,-114.019155,2016-09-11 16:01:19.205793
10863049,45328774,Entire home/apt,NORTH,COVENTRY HILLS,1,,6,3.0,75.0,5.0,51.173506,-114.041812,2016-09-11 16:40:44.587592
6273198,387509,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,1,,3,2.0,80.0,14.0,51.055939,-114.051045,2016-09-11 17:12:14.053140
14007494,4151556,Entire home/apt,CENTRE,BELTLINE,1,,4,2.0,116.0,7.0,51.038689,-114.065353,2016-09-11 17:02:54.418187
12845999,36014560,Entire home/apt,CENTRE,CLIFF BUNGALOW,0,,2,1.0,110.0,3.0,51.032808,-114.071535,2016-09-11 16:09:21.177117
5940772,26476083,Entire home/apt,CENTRE,MISSION,0,,4,1.0,159.0,3.0,51.034572,-114.070738,2016-09-11 15:47:24.499450
13617586,10276119,Entire home/apt,CENTRE,BELTLINE,7,4.5,5,2.0,182.0,1.0,51.040237,-114.068278,2016-09-11 15:46:10.187065
6767539,2185166,Entire home/apt,CENTRE,ERLTON,0,,4,2.0,464.0,4.0,51.030493,-114.06133,2016-09-11 17:23:06.346869
13318033,34441675,Entire home/apt,CENTRE,MISSION,1,,4,2.0,276.0,3.0,51.036782,-114.068234,2016-09-11 17:04:08.259455
